date,cur_price,open_price,high_price,low_price,trade_quantity,updown_rate
2019-09-29,0.16251,0.16518,0.16545,0.15608,9.96M,-1.62%
2019-09-28,0.16518,0.16453,0.16831,0.16302,9.79M,0.39%
2019-09-27,0.16453,0.15884,0.16628,0.15609,9.92M,3.59%
2019-09-26,0.15884,0.168,0.17046,0.15295,10.02M,-5.45%
2019-09-25,0.168,0.16218,0.16939,0.15838,12.10M,3.58%
2019-09-24,0.16218,0.19254,0.19575,0.15209,11.23M,-15.77%
2019-09-23,0.19254,0.20056,0.20423,0.19203,8.01M,-4.00%
2019-09-22,0.20056,0.20687,0.20687,0.19804,9.17M,-3.05%
2019-09-21,0.20687,0.20853,0.21124,0.20528,8.01M,-0.72%
2019-09-20,0.20836,0.21109,0.21145,0.20592,10.01M,-1.29%
2019-09-19,0.21109,0.21758,0.21802,0.20308,13.05M,-2.98%
2019-09-18,0.21758,0.20896,0.21882,0.20661,11.57M,4.18%
2019-09-17,0.20885,0.19945,0.21255,0.19668,14.34M,4.71%
2019-09-16,0.19945,0.2009,0.20303,0.19593,10.19M,-0.72%
2019-09-15,0.2009,0.19753,0.2022,0.19749,8.58M,1.71%
2019-09-14,0.19753,0.19802,0.20004,0.19541,11.40M,-0.25%
2019-09-13,0.19802,0.2021,0.20383,0.19694,10.80M,-2.03%
2019-09-12,0.20212,0.19262,0.21169,0.18855,16.40M,4.93%
2019-09-11,0.19262,0.20439,0.20565,0.1907,10.81M,-5.76%
2019-09-10,0.20439,0.20856,0.20909,0.20109,10.06M,-2.00%
2019-09-09,0.20856,0.2005,0.21843,0.19562,12.63M,4.02%
2019-09-08,0.2005,0.20338,0.20621,0.19939,9.27M,-1.40%
2019-09-07,0.20335,0.19131,0.2042,0.19027,11.27M,6.29%
2019-09-06,0.19131,0.19702,0.19825,0.18861,9.95M,-2.91%
2019-09-05,0.19705,0.20296,0.20492,0.19249,10.09M,-2.91%
2019-09-04,0.20296,0.20694,0.21114,0.20107,10.01M,-1.92%
2019-09-03,0.20693,0.21045,0.21721,0.20652,9.09M,-1.65%
2019-09-02,0.21041,0.20928,0.22082,0.20918,10.95M,0.54%
2019-09-01,0.20928,0.20533,0.2131,0.20275,8.28M,1.92%
2019-08-31,0.20535,0.21301,0.21393,0.20131,8.64M,-3.60%
2019-08-30,0.21301,0.21219,0.21733,0.20854,9.64M,0.39%
2019-08-29,0.21219,0.20464,0.22551,0.20351,14.98M,3.69%
2019-08-28,0.20464,0.22223,0.22792,0.2025,11.80M,-7.91%
2019-08-27,0.22223,0.23954,0.24052,0.22148,12.04M,-7.23%
2019-08-26,0.23954,0.22325,0.24267,0.22114,16.28M,7.29%
2019-08-25,0.22325,0.24204,0.24708,0.22171,17.45M,-7.76%
2019-08-24,0.24204,0.24229,0.27582,0.23585,23.98M,-0.10%
2019-08-23,0.24229,0.22609,0.25162,0.22058,23.05M,7.17%
2019-08-22,0.22607,0.18945,0.26401,0.18393,38.52M,19.33%
2019-08-21,0.18945,0.1956,0.19639,0.17791,11.97M,-3.15%
2019-08-20,0.1956,0.19525,0.19726,0.18902,10.42M,0.18%
2019-08-19,0.19525,0.19966,0.20328,0.19369,12.64M,-2.21%
2019-08-18,0.19966,0.19748,0.20521,0.19294,7.89M,1.10%
2019-08-17,0.19748,0.19241,0.20154,0.19203,6.17M,2.63%
2019-08-16,0.19243,0.20105,0.20446,0.19124,8.02M,-4.29%
2019-08-15,0.20105,0.18578,0.20698,0.183,10.97M,8.22%
2019-08-14,0.18578,0.20011,0.20425,0.17904,13.60M,-7.16%
2019-08-13,0.20011,0.20106,0.20375,0.1913,7.40M,-0.47%
2019-08-12,0.20106,0.20436,0.20579,0.19708,9.09M,-1.79%
2019-08-11,0.20472,0.2023,0.20626,0.19943,11.21M,1.20%
2019-08-10,0.20229,0.19467,0.2036,0.19167,11.39M,3.91%
2019-08-09,0.19467,0.21626,0.22227,0.19241,10.34M,-10.03%
2019-08-08,0.21636,0.21868,0.22422,0.21135,9.72M,-1.06%
2019-08-07,0.21868,0.23124,0.23795,0.21779,8.75M,-5.43%
2019-08-06,0.23124,0.2392,0.24144,0.22577,8.64M,-3.32%
2019-08-05,0.2392,0.23787,0.24251,0.23353,9.69M,0.56%
2019-08-04,0.23787,0.2399,0.24178,0.2057,9.42M,-0.85%
2019-08-03,0.23992,0.24863,0.25105,0.23511,10.34M,-3.50%
2019-08-02,0.24863,0.25031,0.25303,0.24202,9.88M,-0.67%
2019-08-01,0.25031,0.26626,0.2675,0.24401,8.19M,-5.99%
2019-07-31,0.26626,0.25481,0.27015,0.25442,7.75M,4.50%
2019-07-30,0.25481,0.25552,0.25683,0.24592,10.50M,-0.28%
2019-07-29,0.25552,0.25865,0.26172,0.25161,652.19K,-1.21%
2019-07-28,0.25865,0.2634,0.26745,0.24634,728.65K,-1.80%
2019-07-27,0.2634,0.27966,0.28253,0.26255,824.44K,-5.82%
2019-07-26,0.27966,0.27788,0.28307,0.26746,698.79K,0.64%
2019-07-25,0.27788,0.26774,0.2815,0.26587,819.71K,3.79%
2019-07-24,0.26774,0.26223,0.27111,0.25376,856.81K,2.10%
2019-07-23,0.26223,0.26421,0.27667,0.26072,1.06M,-0.75%
2019-07-22,0.26421,0.26871,0.27817,0.25829,927.14K,-1.67%
2019-07-21,0.26871,0.2705,0.27356,0.25914,926.87K,-0.66%
2019-07-20,0.2705,0.26381,0.27849,0.26325,1.02M,2.53%
2019-07-19,0.26381,0.27123,0.27219,0.25561,828.42K,-2.70%
2019-07-18,0.27112,0.25752,0.27413,0.24513,1.16M,5.31%
2019-07-17,0.25746,0.24023,0.26253,0.22941,1.37M,7.17%
2019-07-16,0.24023,0.27622,0.28015,0.23323,1.13M,-13.06%
2019-07-15,0.27631,0.28574,0.28739,0.2682,1.13M,-3.30%
2019-07-14,0.28574,0.2962,0.32622,0.28574,1.72M,-3.53%
2019-07-13,0.2962,0.30886,0.31555,0.28995,531.92K,-4.10%
2019-07-12,0.30886,0.29113,0.31633,0.28278,1.16M,6.25%
2019-07-11,0.2907,0.33048,0.33245,0.28768,911.94K,-12.04%
2019-07-10,0.33048,0.33135,0.34561,0.31083,1.05M,-0.26%
2019-07-09,0.33135,0.33194,0.33884,0.32388,1.16M,-0.18%
2019-07-08,0.33194,0.35378,0.38334,0.33015,1.81M,-6.16%
2019-07-07,0.35372,0.31319,0.37139,0.308,1.59M,12.94%
2019-07-06,0.31319,0.3028,0.32115,0.30251,927.07K,3.43%
2019-07-05,0.3028,0.30581,0.32069,0.2987,959.73K,-0.98%
2019-07-04,0.30581,0.30659,0.31944,0.29769,1.15M,-0.25%
2019-07-03,0.30659,0.30226,0.31318,0.29377,1.15M,1.43%
2019-07-02,0.30226,0.31247,0.31512,0.29072,857.92K,-3.27%
2019-07-01,0.31247,0.30599,0.32557,0.29973,1.18M,2.12%
2019-06-30,0.30599,0.33387,0.33427,0.30599,1.22M,-8.35%
2019-06-29,0.33387,0.31736,0.3341,0.30489,1.16M,5.22%
2019-06-28,0.31732,0.30653,0.32111,0.30433,1.16M,3.50%
2019-06-27,0.3066,0.34741,0.35457,0.2991,1.65M,-11.75%
2019-06-26,0.34741,0.33963,0.38671,0.33564,2.25M,2.29%
2019-06-25,0.33963,0.34798,0.355,0.33505,947.61K,-2.29%
2019-06-24,0.34758,0.34592,0.35191,0.33661,1.27M,0.36%
2019-06-23,0.34634,0.34682,0.35887,0.34497,1.28M,-0.14%
2019-06-22,0.34682,0.33216,0.36175,0.33099,1.98M,4.41%
2019-06-21,0.33216,0.34426,0.3517,0.32943,1.33M,-3.52%
2019-06-20,0.34426,0.35833,0.36274,0.34229,1.00M,-3.93%
2019-06-19,0.35833,0.35626,0.36688,0.35508,927.12K,0.58%
2019-06-18,0.35626,0.36092,0.3631,0.35186,908.02K,-1.29%
2019-06-17,0.36092,0.36697,0.373,0.35906,931.56K,-1.65%
2019-06-16,0.36697,0.37358,0.38156,0.36418,979.09K,-1.77%
2019-06-15,0.37358,0.37121,0.37921,0.3667,790.13K,0.64%
2019-06-14,0.37121,0.38416,0.38972,0.36056,949.22K,-3.37%
2019-06-13,0.38416,0.39497,0.39676,0.384,975.32K,-2.74%
2019-06-12,0.39497,0.37907,0.40154,0.37798,917.19K,4.20%
2019-06-11,0.37907,0.37867,0.38153,0.36676,757.68K,0.11%
2019-06-10,0.37867,0.35292,0.37912,0.34959,845.82K,7.30%
2019-06-09,0.35292,0.3759,0.37709,0.34693,744.07K,-6.11%
2019-06-08,0.3759,0.38049,0.38845,0.36971,771.66K,-1.14%
2019-06-07,0.38022,0.36734,0.38801,0.36363,736.14K,3.51%
2019-06-06,0.36734,0.36042,0.36969,0.34824,821.13K,1.92%
2019-06-05,0.36042,0.35919,0.37211,0.35109,980.25K,0.34%
2019-06-04,0.35919,0.38739,0.39109,0.34907,996.82K,-7.31%
2019-06-03,0.38754,0.43112,0.4317,0.38615,1.26M,-10.11%
2019-06-02,0.43112,0.38605,0.45546,0.38544,1.53M,11.67%
2019-06-01,0.38605,0.39919,0.4008,0.38182,1.12M,-3.29%
2019-05-31,0.39919,0.38898,0.39938,0.36573,1.02M,2.63%
2019-05-30,0.38898,0.40734,0.44947,0.37073,2.02M,-4.51%
2019-05-29,0.40734,0.39893,0.42156,0.37936,1.03M,2.11%
2019-05-28,0.39893,0.39283,0.40659,0.37777,823.51K,1.55%
2019-05-27,0.39283,0.37898,0.40767,0.37855,1.18M,3.58%
2019-05-26,0.37924,0.37642,0.38332,0.36235,914.82K,0.75%
2019-05-25,0.37642,0.38544,0.3863,0.37131,803.37K,-2.34%
2019-05-24,0.38544,0.3826,0.39413,0.37552,905.67K,0.74%
2019-05-23,0.3826,0.37581,0.3882,0.351,835.61K,1.80%
2019-05-22,0.37581,0.40274,0.42379,0.36883,1.13M,-6.76%
2019-05-21,0.40305,0.36944,0.42989,0.36759,1.03M,9.10%
2019-05-20,0.36944,0.38237,0.3825,0.35645,779.52K,-3.38%
2019-05-19,0.38237,0.3714,0.39045,0.3707,784.10K,2.96%
2019-05-18,0.3714,0.37275,0.38994,0.36251,900.40K,-0.36%
2019-05-17,0.37275,0.3884,0.38969,0.33458,1.19M,-3.99%
2019-05-16,0.38825,0.39858,0.4305,0.36429,1.17M,-2.59%
2019-05-15,0.39858,0.35836,0.40027,0.35348,2.65M,11.22%
2019-05-14,0.35836,0.33453,0.36089,0.3297,1.74M,7.11%
2019-05-13,0.33456,0.32348,0.34191,0.32164,1.25M,3.43%
2019-05-12,0.32348,0.34343,0.34852,0.31326,1.18M,-5.81%
2019-05-11,0.34343,0.32079,0.3586,0.31319,1.74M,7.06%
2019-05-10,0.32079,0.30069,0.32413,0.29829,1.27M,6.68%
2019-05-09,0.30069,0.31698,0.31974,0.29456,1.26M,-5.14%
2019-05-08,0.31698,0.32038,0.32356,0.30886,769.96K,-1.17%
2019-05-07,0.32072,0.33615,0.34702,0.31946,896.79K,-4.59%
2019-05-06,0.33615,0.33539,0.34212,0.31955,826.67K,0.23%
2019-05-05,0.33539,0.33499,0.34244,0.33128,752.87K,0.12%
2019-05-04,0.33499,0.33921,0.34894,0.32712,623.15K,-1.24%
2019-05-03,0.33921,0.33562,0.34523,0.33362,858.20K,1.07%
2019-05-02,0.33562,0.33329,0.34188,0.32988,766.70K,0.66%
2019-05-01,0.3334,0.3399,0.34245,0.3279,702.01K,-1.91%
2019-04-30,0.3399,0.32669,0.33995,0.3168,1.07M,4.05%
2019-04-29,0.32669,0.3553,0.35659,0.32174,1.03M,-8.05%
2019-04-28,0.3553,0.36221,0.36475,0.3515,875.95K,-1.91%
2019-04-27,0.36221,0.36021,0.36791,0.35229,1.08M,0.56%
2019-04-26,0.36021,0.35636,0.37084,0.34641,886.86K,1.08%
2019-04-25,0.35636,0.38652,0.40283,0.34793,1.65M,-7.80%
2019-04-24,0.38652,0.37901,0.38671,0.34478,1.38M,1.93%
2019-04-23,0.37919,0.40494,0.42468,0.37742,2.02M,-6.36%
2019-04-22,0.40494,0.35713,0.46737,0.35294,6.39M,13.39%
2019-04-21,0.35713,0.37406,0.37628,0.34339,1.06M,-4.53%
2019-04-20,0.37406,0.36655,0.3845,0.36535,1.13M,2.04%
2019-04-19,0.36659,0.37171,0.37241,0.35973,784.89K,-1.38%
2019-04-18,0.37171,0.35991,0.37844,0.35873,1.09M,3.29%
2019-04-17,0.35986,0.36419,0.36825,0.35367,839.81K,-1.25%
2019-04-16,0.36443,0.35431,0.36496,0.3512,999.10K,2.86%
2019-04-15,0.35431,0.37889,0.38338,0.34783,942.98K,-6.49%
2019-04-14,0.37889,0.36583,0.37938,0.36271,916.15K,3.57%
2019-04-13,0.36583,0.3735,0.38026,0.36075,814.18K,-2.05%
2019-04-12,0.3735,0.37228,0.37973,0.35036,968.54K,0.33%
2019-04-11,0.37228,0.40163,0.40205,0.33975,1.07M,-7.36%
2019-04-10,0.40187,0.4001,0.416,0.39599,882.09K,0.44%
2019-04-09,0.4001,0.42671,0.42676,0.39178,886.25K,-6.24%
2019-04-08,0.42671,0.43773,0.44146,0.40605,1.25M,-2.52%
2019-04-07,0.43773,0.44289,0.46515,0.43194,1.30M,-1.16%
2019-04-06,0.44289,0.43264,0.45749,0.4184,1.68M,2.37%
2019-04-05,0.43264,0.40109,0.43278,0.40109,1.16M,7.87%
2019-04-04,0.40109,0.4023,0.46496,0.3841,2.39M,-0.30%
2019-04-03,0.4023,0.38814,0.43977,0.37584,1.51M,3.65%
2019-04-02,0.38814,0.35223,0.39324,0.35141,1.20M,10.20%
2019-04-01,0.35223,0.35326,0.36457,0.3326,1.15M,-0.29%
2019-03-31,0.35326,0.33572,0.35449,0.33161,929.75K,5.23%
2019-03-30,0.33572,0.33321,0.34614,0.32861,918.40K,0.63%
2019-03-29,0.33361,0.32467,0.33468,0.32176,1.13M,2.75%
2019-03-28,0.32467,0.32785,0.32879,0.31915,1.13M,-0.97%
2019-03-27,0.32785,0.31025,0.32989,0.30976,1.09M,5.67%
2019-03-26,0.31025,0.31756,0.32024,0.30172,1.15M,-2.30%
2019-03-25,0.31756,0.33713,0.35518,0.30443,1.22M,-5.80%
2019-03-24,0.33713,0.32358,0.36409,0.31715,1.26M,4.19%
2019-03-23,0.32358,0.31966,0.32617,0.31624,1.23M,1.23%
2019-03-22,0.31966,0.31544,0.32547,0.31382,1.06M,1.34%
2019-03-21,0.31544,0.33528,0.34132,0.30077,1.12M,-5.92%
2019-03-20,0.33528,0.3407,0.34302,0.32882,1.10M,-1.59%
2019-03-19,0.3407,0.32431,0.34612,0.32431,863.50K,5.05%
2019-03-18,0.32431,0.33102,0.33876,0.31995,791.96K,-2.11%
2019-03-17,0.33129,0.33723,0.33771,0.32059,787.84K,-1.76%
2019-03-16,0.33723,0.33875,0.34259,0.33011,917.33K,-0.45%
2019-03-15,0.33875,0.32927,0.34498,0.32504,864.92K,2.88%
2019-03-14,0.32927,0.32914,0.33392,0.31553,926.86K,0.04%
2019-03-13,0.32914,0.3411,0.3513,0.32554,362.78K,-3.30%
2019-03-12,0.34038,0.32689,0.35194,0.31148,459.43K,4.13%
2019-03-11,0.32689,0.35221,0.35369,0.31498,719.65K,-7.19%
2019-03-10,0.35221,0.37695,0.38186,0.33605,813.05K,-6.56%
2019-03-09,0.37695,0.31876,0.37761,0.31557,1.31M,18.25%
2019-03-08,0.31876,0.31926,0.34395,0.30754,1.00M,-0.16%
2019-03-07,0.31926,0.28024,0.33041,0.27843,904.70K,13.92%
2019-03-06,0.28024,0.28343,0.28602,0.27675,970.53K,-1.13%
2019-03-05,0.28343,0.26312,0.28877,0.25787,761.98K,7.72%
2019-03-04,0.26312,0.2793,0.28066,0.25451,726.24K,-5.79%
2019-03-03,0.2793,0.27878,0.29523,0.27759,967.64K,0.19%
2019-03-02,0.27878,0.29132,0.29132,0.27605,822.72K,-4.30%
2019-03-01,0.29132,0.2874,0.31089,0.28633,1.39M,1.37%
2019-02-28,0.2874,0.26304,0.29146,0.2624,841.26K,9.26%
2019-02-27,0.26304,0.26254,0.26811,0.25381,765.76K,0.19%
2019-02-26,0.26254,0.2438,0.27973,0.24319,1.19M,7.69%
2019-02-25,0.2438,0.22982,0.24506,0.22982,724.14K,6.08%
2019-02-24,0.22982,0.27389,0.28731,0.22937,761.01K,-16.09%
2019-02-23,0.27389,0.2465,0.27389,0.24316,802.07K,11.10%
2019-02-22,0.24652,0.23781,0.24711,0.23715,964.70K,3.66%
2019-02-21,0.23781,0.24198,0.247,0.23664,646.72K,-1.72%
2019-02-20,0.24198,0.23875,0.24345,0.23356,924.86K,1.38%
2019-02-19,0.23869,0.24264,0.24599,0.23125,1.17M,-1.63%
2019-02-18,0.24264,0.23327,0.24479,0.22311,657.40K,4.02%
2019-02-17,0.23327,0.22157,0.23519,0.21926,1.02M,5.28%
2019-02-16,0.22157,0.22082,0.22327,0.21703,1.04M,0.34%
2019-02-15,0.22082,0.21519,0.22237,0.21397,840.42K,2.44%
2019-02-14,0.21555,0.21523,0.21821,0.21215,880.68K,0.15%
2019-02-13,0.21523,0.22514,0.2281,0.19784,621.49K,-4.40%
2019-02-12,0.22514,0.22527,0.22796,0.21383,637.15K,-0.06%
2019-02-11,0.22527,0.21691,0.22657,0.20801,729.66K,3.86%
2019-02-10,0.21691,0.21694,0.2207,0.20791,691.71K,-0.01%
2019-02-09,0.21694,0.2217,0.22333,0.20987,728.79K,-2.15%
2019-02-08,0.2217,0.20866,0.22693,0.20097,791.24K,6.25%
2019-02-07,0.20866,0.18151,0.22172,0.18151,1.29M,14.96%
2019-02-06,0.18151,0.18743,0.18857,0.1772,680.35K,-3.16%
2019-02-05,0.18743,0.1869,0.19029,0.186,958.93K,0.28%
2019-02-04,0.1869,0.18715,0.18861,0.18489,930.11K,-0.13%
2019-02-03,0.18715,0.19274,0.1929,0.18454,677.90K,-2.90%
2019-02-02,0.19274,0.18987,0.19396,0.18785,862.37K,1.51%
2019-02-01,0.18987,0.18722,0.19351,0.18317,848.23K,1.42%
2019-01-31,0.18722,0.2022,0.20706,0.18489,778.33K,-7.41%
2019-01-30,0.2022,0.19755,0.20521,0.19288,490.96K,2.35%
2019-01-29,0.19755,0.20129,0.20309,0.19135,722.74K,-1.86%
2019-01-28,0.20129,0.21571,0.21936,0.191,1.17M,-6.68%
2019-01-27,0.21571,0.22055,0.22168,0.21267,757.87K,-2.20%
2019-01-26,0.22055,0.22036,0.2247,0.21824,692.11K,0.09%
2019-01-25,0.22036,0.22386,0.22522,0.2157,761.26K,-1.56%
2019-01-24,0.22386,0.22296,0.22539,0.21949,743.20K,0.40%
2019-01-23,0.22296,0.22775,0.23021,0.21883,618.56K,-2.10%
2019-01-22,0.22775,0.225,0.2294,0.21438,778.33K,1.22%
2019-01-21,0.225,0.22566,0.22812,0.22124,577.80K,-0.29%
2019-01-20,0.22566,0.23668,0.23848,0.221,355.26K,-4.66%
2019-01-19,0.23669,0.23208,0.24225,0.22988,309.81K,1.99%
2019-01-18,0.23208,0.23577,0.24112,0.22847,354.02K,-1.57%
2019-01-17,0.23577,0.2271,0.23577,0.22257,316.80K,3.82%
2019-01-16,0.2271,0.21878,0.22893,0.21698,235.00K,3.80%
2019-01-15,0.21878,0.22674,0.2287,0.21525,221.74K,-3.51%
2019-01-14,0.22674,0.21115,0.23013,0.2106,176.66K,7.38%
2019-01-13,0.21115,0.23448,0.23464,0.20968,130.12K,-9.95%
2019-01-12,0.23448,0.23596,0.23647,0.22705,49.13K,-0.63%
2019-01-11,0.23596,0.23326,0.23786,0.22833,33.04K,1.16%
