date,cur_price,open_price,high_price,low_price,trade_quantity,updown_rate
2018-11-24,5.2011,5.6525,5.805,4.7909,919.71K,-7.99%
2018-11-23,5.6525,5.7786,5.8367,5.4835,600.26K,-1.70%
2018-11-22,5.7503,6.2894,6.37,5.7503,627.77K,-8.57%
2018-11-21,6.2894,5.92,6.323,5.6516,842.73K,5.86%
2018-11-20,5.9415,6.7047,6.8954,5.66,1.63M,-11.38%
2018-11-19,6.7047,8.0832,8.0918,6.6666,1.05M,-17.05%
2018-11-18,8.0832,7.8497,8.137,7.8304,605.11K,2.97%
2018-11-17,7.8497,8.01,8.0192,7.6882,752.86K,-2.00%
2018-11-16,8.01,8.3762,8.38,7.8627,902.84K,-4.37%
2018-11-15,8.3762,8.6823,8.7342,7.8002,821.92K,-3.53%
2018-11-14,8.6823,9.3936,9.4162,8.3371,671.74K,-7.57%
2018-11-13,9.3938,9.4784,9.5889,9.3602,658.79K,-0.89%
2018-11-12,9.4784,9.5403,9.5891,9.331,724.75K,-0.75%
2018-11-11,9.55,9.5898,9.621,9.372,753.97K,-0.42%
2018-11-10,9.5898,9.6153,9.6802,9.5703,782.36K,-0.27%
2018-11-09,9.6153,9.6875,9.7497,9.526,737.30K,-0.75%
2018-11-08,9.6875,9.8894,9.9197,9.6603,797.78K,-2.04%
2018-11-07,9.8894,9.881,9.9758,9.8121,867.19K,0.25%
2018-11-06,9.8648,9.7333,9.8827,9.6703,884.71K,1.35%
2018-11-05,9.7333,9.819,9.8294,9.6637,836.65K,-0.87%
2018-11-04,9.819,9.5889,9.897,9.5,934.58K,2.49%
2018-11-03,9.5805,9.649,9.7081,9.4888,814.17K,-0.71%
2018-11-02,9.649,9.6197,9.718,9.5475,849.51K,0.30%
2018-11-01,9.6197,9.4907,9.6513,9.4412,792.43K,1.36%
2018-10-31,9.4907,9.4521,9.55,9.288,709.70K,0.63%
2018-10-30,9.4316,9.4443,9.5385,9.402,718.68K,-0.13%
2018-10-29,9.4443,9.6997,9.7317,9.38,786.96K,-2.63%
2018-10-28,9.6997,9.7252,9.7638,9.6441,841.91K,-0.26%
2018-10-27,9.7252,9.8296,9.8338,9.6993,851.50K,-1.06%
2018-10-26,9.8296,9.8,9.9099,9.7508,1.02M,0.30%
2018-10-25,9.8,9.867,9.925,9.7507,1.01M,-0.68%
2018-10-24,9.867,9.9209,9.9898,9.8555,1.04M,-0.54%
2018-10-23,9.9209,9.8802,10.0433,9.8162,1.22M,0.41%
2018-10-22,9.8802,9.921,9.9774,9.81,1.04M,-0.41%
2018-10-21,9.921,9.9138,10.0201,9.8701,1.20M,-0.01%
2018-10-20,9.9219,9.9001,9.997,9.822,1.16M,0.22%
2018-10-19,9.9001,9.9219,9.9797,9.8301,1.11M,-0.22%
2018-10-18,9.9219,10.2338,10.265,9.8145,1.26M,-3.05%
2018-10-17,10.2338,10.27,10.3497,10.1001,1.40M,-0.35%
2018-10-16,10.27,10.5507,10.565,10.1061,1.28M,-2.78%
2018-10-15,10.5639,9.5895,10.985,9.5166,2.34M,10.16%
2018-10-14,9.5895,9.681,9.7796,9.5271,963.46K,-0.95%
2018-10-13,9.681,9.5549,9.7278,9.5377,1.06M,1.00%
2018-10-12,9.5856,9.3618,9.7497,9.25,1.04M,2.51%
2018-10-11,9.3508,10.3964,10.3974,9.23,1.02M,-10.06%
2018-10-10,10.3964,10.4223,10.4351,10.2503,1.03M,-0.25%
2018-10-09,10.4223,10.5701,10.6289,10.28,1.06M,-1.40%
2018-10-08,10.5701,10.5852,10.6873,10.5,1.24M,-0.14%
2018-10-07,10.5852,10.4079,10.6,10.2662,1.29M,1.70%
2018-10-06,10.4079,10.6756,10.75,10.3253,1.22M,-2.51%
2018-10-05,10.6756,10.2982,10.768,10.227,1.63M,4.06%
2018-10-04,10.2594,10.2818,10.436,10.2052,1.40M,-0.22%
2018-10-03,10.2818,10.31,10.4898,10.015,1.52M,-0.27%
2018-10-02,10.31,9.9811,10.676,9.86,1.65M,3.40%
2018-10-01,9.9711,10.0222,10.076,9.8501,949.17K,-0.51%
2018-09-30,10.0222,10.0118,10.0646,9.8247,1.01M,0.22%
2018-09-29,10,9.9598,10.0745,9.7283,1.03M,0.40%
2018-09-28,9.9598,10.0625,10.2771,9.8051,1.02M,-1.02%
2018-09-27,10.0625,9.7077,10.0995,9.6441,1.10M,3.65%
2018-09-26,9.7077,9.8215,9.9409,9.5514,665.88K,-1.16%
2018-09-25,9.8215,10.043,10.043,9.3665,669.50K,-2.21%
2018-09-24,10.043,10.2907,10.3599,9.9129,716.92K,-2.41%
2018-09-23,10.2907,10.2531,10.4253,10.1151,863.61K,0.37%
2018-09-22,10.2531,10.462,10.6,10.0209,855.61K,-2.00%
2018-09-21,10.462,10.0148,10.4788,9.947,1.44M,4.47%
2018-09-20,10.0148,9.6124,10.0767,9.5801,1.12M,4.19%
2018-09-19,9.6124,9.5168,9.7917,9.2321,981.11K,1.00%
2018-09-18,9.5168,9.3613,9.65,9.2234,892.23K,1.66%
2018-09-17,9.3613,9.9397,10.0311,9.256,862.34K,-5.82%
2018-09-16,9.9397,10.0618,10.1328,9.7,796.12K,-1.21%
2018-09-15,10.0618,9.8986,10.2193,9.8751,1.11M,1.70%
2018-09-14,9.8937,9.562,10.0938,9.499,1.07M,3.47%
2018-09-13,9.562,9.2081,9.71,9.2024,1.02M,3.84%
2018-09-12,9.2081,9.3641,9.4822,9.01,719.29K,-1.67%
2018-09-11,9.3641,9.5154,9.5996,9.1064,775.04K,-1.59%
2018-09-10,9.5154,9.5051,9.7364,9.2898,411.19K,0.11%
2018-09-09,9.5051,9.5225,9.7642,9.1536,575.56K,-0.18%
2018-09-08,9.5225,9.94,10.1431,9.2758,590.91K,-4.20%
2018-09-07,9.94,10.2861,10.2994,9.65,545.66K,-3.36%
2018-09-06,10.2861,9.965,10.3267,9.5448,861.36K,3.22%
2018-09-05,9.965,11.44,11.575,9.9249,1.18M,-12.89%
2018-09-04,11.44,11.3105,11.4494,11.22,632.54K,1.14%
2018-09-03,11.3105,11.3684,11.4555,11.1027,640.54K,-0.20%
2018-09-02,11.3335,11.4798,11.5029,11.081,705.60K,-1.27%
2018-09-01,11.4798,10.9899,11.5678,10.9656,1.05M,4.56%
2018-08-31,10.9796,10.7749,10.9935,10.555,823.12K,1.90%
2018-08-30,10.7749,11.1666,11.1852,10.351,754.61K,-3.51%
2018-08-29,11.1666,11.492,11.4945,10.7111,1.15M,-2.83%
2018-08-28,11.492,11.17,11.53,10.7686,1.55M,2.88%
2018-08-27,11.17,10.2216,11.3135,10.1024,1.52M,9.28%
2018-08-26,10.2216,10.1,10.2522,9.7298,744.03K,1.20%
2018-08-25,10.1,10.2044,10.2784,9.9402,680.30K,-1.03%
2018-08-24,10.2046,9.7602,10.2229,9.5541,780.04K,4.55%
2018-08-23,9.7602,9.5888,9.7602,9.3585,656.28K,2.57%
2018-08-22,9.5157,9.7366,10.24,9.185,930.43K,-2.27%
2018-08-21,9.7366,9.6406,9.8448,9.3604,467.53K,1.00%
2018-08-20,9.6406,10.1399,10.208,9.5555,675.69K,-4.92%
2018-08-19,10.1399,9.8795,10.295,9.6602,899.11K,2.64%
2018-08-18,9.8795,10.8792,10.9735,9.4533,1.13M,-9.19%
2018-08-17,10.8792,9.7791,10.88,9.7135,1.34M,11.25%
2018-08-16,9.7791,9.5384,9.9873,9.3549,1.01M,2.52%
2018-08-15,9.5384,9.3997,10.63,9.3359,2.06M,1.15%
2018-08-14,9.43,10.2576,10.2803,8.5383,1.78M,-8.07%
2018-08-13,10.2576,11.767,11.8611,10.1106,1.26M,-12.83%
2018-08-12,11.767,11.67,11.8392,11.3612,827.24K,0.83%
2018-08-11,11.67,12.1499,12.1544,11.31,951.81K,-3.95%
2018-08-10,12.1499,12.7698,12.7727,11.7133,1.32M,-5.00%
2018-08-09,12.7899,12.1499,12.8649,12.0441,1.40M,5.27%
2018-08-08,12.1499,13.1488,13.1488,11.9601,1.48M,-7.60%
2018-08-07,13.1488,13.6893,13.849,13.08,1.14M,-3.95%
2018-08-06,13.6893,13.635,13.9559,13.47,1.40M,0.40%
2018-08-05,13.635,13.8501,13.9023,13.24,1.18M,-1.55%
2018-08-04,13.8501,14.1251,14.47,13.5642,1.67M,-1.95%
2018-08-03,14.1251,14.1599,14.1614,13.5535,1.72M,-0.25%
2018-08-02,14.1599,13.6475,14.1976,13.3649,1.22M,3.75%
2018-08-01,13.6475,13.8001,14.0892,13.2084,1.44M,-1.11%
2018-07-31,13.8001,13.1666,14.08,13.0049,1.91M,4.41%
2018-07-30,13.2171,13.9531,13.9724,13.01,1.21M,-5.27%
2018-07-29,13.9531,14.6557,14.7492,13.6669,1.63M,-4.79%
2018-07-28,14.6557,13.9911,14.88,13.72,2.19M,4.75%
2018-07-27,13.9911,13.3406,14.08,13.039,1.87M,4.88%
2018-07-26,13.3406,13,13.6208,12.928,2.05M,2.62%
2018-07-25,13,12.1593,13.51,12.117,2.39M,6.91%
2018-07-24,12.1593,12.0348,12.289,11.64,1.47M,1.03%
2018-07-23,12.0348,12.1438,12.3931,11.9001,846.36K,-0.90%
2018-07-22,12.1438,12.1837,12.3262,11.95,720.19K,-0.33%
2018-07-21,12.1837,12.0767,12.4896,11.8494,962.91K,0.89%
2018-07-20,12.0767,12.9585,13,11.8235,1.50M,-6.80%
2018-07-19,12.9585,12.8671,13.3773,12.7315,1.66M,0.71%
2018-07-18,12.8671,13.7221,13.88,12.666,2.50M,-6.23%
2018-07-17,13.7221,13.3802,13.8989,12.8275,2.44M,2.56%
2018-07-16,13.3802,12.298,13.4182,12.18,1.69M,8.80%
2018-07-15,12.298,12.0855,12.399,11.9744,974.98K,1.76%
2018-07-14,12.0855,12.1854,12.2772,11.9271,705.87K,-0.82%
2018-07-13,12.1854,12.1255,12.4201,11.9811,1.10M,0.55%
2018-07-12,12.1187,12.6771,12.7696,11.8138,1.06M,-4.40%
2018-07-11,12.6771,12.7724,12.8247,12.1709,1.67M,-0.75%
2018-07-10,12.7724,13.5394,13.55,12.6389,1.27M,-5.18%
2018-07-09,13.4703,14.0096,14.0373,13.4703,1.07M,-3.67%
2018-07-08,13.9829,14.1546,14.175,13.8602,1.79M,-1.06%
2018-07-07,14.1326,13.4366,14.2757,13.3086,2.50M,5.23%
2018-07-06,13.4299,13.76,13.8129,13.1463,960.65K,-2.40%
2018-07-05,13.76,14.0212,14.0906,13.4348,1.17M,-1.82%
2018-07-04,14.0157,14.1472,14.249,13.8502,1.08M,-0.93%
2018-07-03,14.1472,14.5999,14.8099,14.0173,1.78M,-3.10%
2018-07-02,14.5999,14.3885,14.7502,14.018,1.90M,1.62%
2018-07-01,14.3674,14.666,14.7449,14.1,1.21M,-2.50%
2018-06-30,14.736,14.489,15.1473,14.2999,2.16M,1.59%
2018-06-29,14.5049,14.1882,14.6918,13.7535,1.80M,2.62%
2018-06-28,14.134,14.0737,14.9,13.8102,2.39M,0.38%
2018-06-27,14.08,14.0572,14.3083,13.8501,1.53M,0.16%
2018-06-26,14.0572,14.9199,15.0073,13.8439,1.40M,-5.64%
2018-06-25,14.8982,14.4174,15.15,13.7612,2.27M,3.50%
2018-06-24,14.3949,15.5762,15.7182,13.36,3.87M,-7.58%
2018-06-23,15.5762,15.5618,16.03,15.32,2.10M,0.09%
2018-06-22,15.5618,17.062,17.2485,15.1802,3.36M,-8.85%
2018-06-21,17.0727,16.0773,17.38,15.8775,3.56M,6.32%
2018-06-20,16.0582,16.7397,16.8493,15.6111,1.95M,-4.07%
2018-06-19,16.7397,16.7862,16.9425,16.131,2.12M,-0.57%
2018-06-18,16.8363,16.6,17.17,16.16,2.85M,1.89%
2018-06-17,16.5242,15.7602,17.1899,15.713,3.24M,4.85%
2018-06-16,15.76,14.9213,15.9584,14.8499,2.45M,5.14%
2018-06-15,14.9898,14.884,15.625,14.6324,2.57M,1.19%
2018-06-14,14.8132,14.558,15.1989,14.0608,2.69M,1.60%
2018-06-13,14.58,15.2002,15.8,13.707,3.15M,-4.46%
2018-06-12,15.2599,15.4798,16.1495,14.92,3.48M,-1.35%
2018-06-11,15.4686,14.1708,15.4765,13.7055,2.47M,9.29%
2018-06-10,14.1538,16.0188,16.0188,13.4001,2.58M,-11.70%
2018-06-09,16.0299,16.3,16.9009,15.8888,2.34M,-1.23%
2018-06-08,16.2303,16.3204,16.65,15.75,2.53M,-0.15%
2018-06-07,16.255,17.2748,17.44,16.15,3.25M,-5.88%
2018-06-06,17.2703,15.6001,17.4006,15.319,3.87M,10.73%
2018-06-05,15.5968,14.262,15.6999,14.1453,2.61M,9.35%
2018-06-04,14.2636,14.6995,14.7324,13.6161,1.58M,-2.85%
2018-06-03,14.6824,14.682,15.0254,14.2969,2.24M,0.03%
2018-06-02,14.6785,14.2502,14.88,14.0007,2.36M,3.01%
2018-06-01,14.2502,14.2,14.45,13.7643,2.32M,0.25%
2018-05-31,14.215,12.5852,14.2478,12.4002,2.73M,12.66%
2018-05-30,12.6175,12.5929,12.7927,12.18,1.30M,0.08%
2018-05-29,12.6073,11.898,12.6893,11.6867,1.47M,6.01%
2018-05-28,11.8922,12.6046,12.7499,11.626,938.95K,-5.65%
2018-05-27,12.6046,12.7888,12.7975,12.29,1.07M,-0.99%
2018-05-26,12.7302,13.0398,13.255,12.69,1.21M,-1.97%
2018-05-25,12.9857,13.0399,13.3789,12.5827,1.32M,-0.30%
2018-05-24,13.0248,12.5397,13.194,12.1,1.57M,4.47%
2018-05-23,12.4674,13.854,13.9262,12.2402,2.22M,-10.18%
2018-05-22,13.8802,14.6728,14.84,13.7134,2.36M,-5.40%
2018-05-21,14.6728,14.1665,14.8,14.0784,2.55M,3.57%
2018-05-20,14.1665,14.3281,14.3867,13.6862,2.41M,-1.13%
2018-05-19,14.3281,15.1081,15.65,13.9504,3.39M,-5.16%
2018-05-18,15.1081,12.3651,16.23,12.01,5.63M,22.18%
2018-05-17,12.3655,12.3326,12.9496,12.2211,1.71M,0.61%
2018-05-16,12.2901,12.5312,12.5722,11.88,1.07M,-1.79%
2018-05-15,12.5138,12.88,13.3285,12.4671,1.29M,-2.41%
2018-05-14,12.823,13.1466,13.1957,12.2859,1.55M,-2.46%
2018-05-13,13.1466,13.0301,13.5669,12.653,1.88M,1.65%
2018-05-12,12.9336,12.9768,13.177,12.1501,1.28M,-0.05%
2018-05-11,12.9403,13.7944,14.13,12.5301,1.57M,-6.06%
2018-05-10,13.7751,14.645,15.04,13.75,1.66M,-5.94%
2018-05-09,14.645,13.4981,14.7999,13.0268,2.60M,8.50%
2018-05-08,13.4981,13.7701,13.8183,13.1019,1.44M,-2.04%
2018-05-07,13.7788,14.0118,14.0539,12.931,1.53M,-1.66%
2018-05-06,14.0118,14.4438,14.9377,13.6396,2.10M,-2.92%
2018-05-05,14.4326,14.3622,14.5699,14.212,1.88M,0.58%
2018-05-04,14.35,14.64,14.73,14.2501,1.88M,-1.98%
2018-05-03,14.64,14.4252,14.8395,14.19,2.50M,1.49%
2018-05-02,14.4252,14.1711,14.4399,13.9001,2.10M,1.89%
2018-05-01,14.157,14.3187,14.3291,13.502,1.99M,-1.13%
2018-04-30,14.3187,15.05,15.15,14.0501,2.06M,-5.02%
2018-04-29,15.0748,15.1968,15.4275,14.5284,2.83M,-0.80%
2018-04-28,15.1968,14.2943,15.3554,14.1781,3.78M,6.31%
2018-04-27,14.2943,14.6312,14.7821,14.1253,2.89M,-2.30%
2018-04-26,14.6312,13.3625,14.7396,13.2,4.22M,9.49%
2018-04-25,13.3625,15.1219,15.8989,12.9464,5.20M,-11.63%
2018-04-24,15.1219,13.643,15.6744,13.62,4.77M,10.84%
2018-04-23,13.643,12.8736,13.86,12.8202,4.45M,5.98%
2018-04-22,12.8736,13.3479,13.3977,12.8,2.56M,-3.55%
2018-04-21,13.3479,12.574,13.7364,12.3904,4.56M,6.15%
2018-04-20,12.574,12.35,12.72,11.8926,2.74M,1.81%
2018-04-19,12.35,12.2999,12.4331,12.045,2.40M,0.45%
2018-04-18,12.295,11.7449,12.44,11.5124,2.74M,4.68%
2018-04-17,11.7449,12.229,12.4802,11.666,2.44M,-3.96%
2018-04-16,12.2298,13.0987,13.0987,12.0111,2.71M,-6.63%
2018-04-15,13.0987,13.2651,13.6195,12.9,3.85M,-1.25%
2018-04-14,13.2651,13.52,13.8761,12.93,3.52M,-1.69%
2018-04-13,13.493,12.9702,13.8,12.7199,5.34M,4.03%
2018-04-12,12.9702,12.2992,13.0184,11.8502,4.90M,5.46%
2018-04-11,12.2992,12.0835,12.2992,11.7701,3.39M,1.79%
2018-04-10,12.0835,11.8888,12.4318,11.81,3.45M,1.69%
2018-04-09,11.8829,12.1244,12.55,11.5177,3.01M,-1.99%
2018-04-08,12.1244,12.5,12.5202,12.1101,3.09M,-3.00%
2018-04-07,12.5,12.2586,12.6487,12.22,3.26M,1.97%
2018-04-06,12.2586,12.4888,12.6532,12.0115,3.15M,-1.84%
2018-04-05,12.4888,12.2099,12.6397,12.1,4.29M,2.28%
2018-04-04,12.2099,13.3055,13.45,12.0005,5.11M,-8.23%
2018-04-03,13.3055,12.6,13.962,12.2203,5.15M,5.60%
2018-04-02,12.6,11.11,12.665,10.9831,4.51M,13.51%
2018-04-01,11.0999,11.051,11.3099,10.3195,4.10M,0.50%
2018-03-31,11.0448,10.4238,11.469,10.2515,4.18M,6.46%
2018-03-30,10.3745,10.185,10.85,9.7083,3.79M,1.86%
2018-03-29,10.185,11.6653,11.7494,10.12,3.60M,-12.69%
2018-03-28,11.6653,11.5327,12.23,11.3246,3.22M,1.48%
2018-03-27,11.4954,11.9715,12.22,10.8303,4.08M,-3.98%
2018-03-26,11.9715,12.97,13.01,10.8189,5.49M,-7.70%
2018-03-25,12.97,13.1729,14.2529,12.4896,6.18M,-1.54%
2018-03-24,13.1729,11.75,14.93,11.5402,8.44M,11.75%
2018-03-23,11.7879,10.0713,11.9699,9.5,5.52M,17.04%
2018-03-22,10.0713,9.9729,10.9289,9.4924,4.70M,1.32%
2018-03-21,9.9399,9.1797,10.33,9.063,4.96M,8.28%
2018-03-20,9.1797,9.035,9.26,8.601,3.93M,1.93%
2018-03-19,9.0056,8.939,9.2971,8.4525,3.91M,0.75%
2018-03-18,8.939,8.9231,8.9799,7.8008,3.95M,-0.01%
2018-03-17,8.94,9.0797,9.4681,8.6407,3.96M,-1.54%
2018-03-16,9.0797,9.12,9.38,8.5599,4.04M,-0.44%
2018-03-15,9.12,8.9145,9.42,8.3145,4.27M,2.31%
2018-03-14,8.9145,10.153,10.6747,8.501,5.16M,-12.20%
2018-03-13,10.153,8.0288,10.9749,7.8342,7.22M,26.46%
2018-03-12,8.0288,8.2463,8.4988,7.68,2.53M,-2.88%
2018-03-11,8.2667,7.65,8.42,7.3308,2.66M,8.06%
2018-03-10,7.65,8.2807,8.3416,7.5719,2.21M,-8.12%
2018-03-09,8.3257,8.2554,8.3257,7.07,1.95M,0.85%
2018-03-08,8.2554,9.0111,9.14,8.0212,1.88M,-8.39%
2018-03-07,9.0111,9.3872,10.21,8.1329,2.93M,-4.01%
2018-03-06,9.3872,10.0911,10.1334,9.1129,940.57K,-6.98%
2018-03-05,10.0911,10.3935,10.451,10.0911,470.75K,-2.91%
2018-03-04,10.3935,10.2393,10.398,9.8601,592.20K,1.51%
2018-03-03,10.2393,10.232,10.46,10.1177,635.35K,0.07%
2018-03-02,10.232,10.497,10.561,10.1136,710.33K,-2.52%
2018-03-01,10.497,10.457,10.679,10.3326,1.23M,0.38%
2018-02-28,10.457,10.565,11.17,10.347,1.61M,-1.02%
2018-02-27,10.565,9.9199,11.1091,9.7862,2.38M,6.50%
2018-02-26,9.9199,9.3397,10.0999,9.0907,1.27M,6.21%
2018-02-25,9.3397,9.0873,9.47,8.9037,885.07K,2.78%
2018-02-24,9.0873,9.6912,9.8355,8.7,1.36M,-6.32%
2018-02-23,9.6999,8.86,9.7269,8.6189,1.62M,9.48%
2018-02-22,8.86,9.395,9.8,8.6264,1.79M,-5.44%
2018-02-21,9.37,9.8888,10.1988,9.0451,2.28M,-5.26%
2018-02-20,9.8899,11.0601,11.2,9.6999,2.36M,-10.58%
2018-02-19,11.0601,10.6435,11.1898,10.5434,1.34M,3.92%
2018-02-18,10.6425,11.6827,11.6827,10.5819,2.18M,-8.75%
2018-02-17,11.6632,11.2,11.8461,10.9002,2.29M,4.14%
2018-02-16,11.2,10.8662,11.2,10.3003,1.96M,3.07%
2018-02-15,10.8661,10.3801,11.2898,10.05,4.24M,4.89%
2018-02-14,10.3599,9.016,10.65,8.9615,2.57M,15.18%
2018-02-13,8.9942,9.3397,9.355,8.7368,1.37M,-3.70%
2018-02-12,9.3397,8.6699,9.434,8.6699,1.91M,7.73%
2018-02-11,8.6699,9.2448,9.3899,8.0295,3.02M,-6.17%
2018-02-10,9.2397,9.8601,10.354,8.767,3.35M,11.60%
2018-02-09,8.2791,8.2791,8.2791,8.2791,-,0.00%
2018-02-08,8.2791,8.1079,8.38,8.0362,4.41M,2.11%
2018-02-07,8.1079,8.263,9.2292,7.3244,4.41M,-1.66%
2018-02-06,8.2451,6.7315,8.6,5.5233,6.16M,23.07%
2018-02-05,6.6997,8.4004,8.5575,6.0801,3.13M,-20.25%
2018-02-04,8.4004,9.7252,9.75,8.0406,2.02M,-13.87%
2018-02-03,9.7527,9.7484,10.3196,8.5818,2.35M,0.04%
2018-02-02,9.7484,9.5138,10.7,7.3105,4.02M,2.47%
2018-02-01,9.5138,11.3131,11.4492,8.6621,2.17M,-15.90%
2018-01-31,11.3131,11.4747,11.4992,10.5542,947.12K,-1.41%
2018-01-30,11.4747,12.815,12.8396,11.11,1.32M,-10.46%
2018-01-29,12.815,13.7743,13.8671,12.739,857.95K,-6.96%
2018-01-28,13.7739,13.3994,14.005,13.3,1.38M,2.79%
2018-01-27,13.3994,13.1344,13.55,12.85,992.88K,1.75%
2018-01-26,13.1691,13.19,13.5989,12.01,1.79M,-0.16%
2018-01-25,13.1905,13.7998,14.1499,13.01,1.43M,-4.18%
2018-01-24,13.7665,13.1022,14.29,12.6,1.95M,5.07%
2018-01-23,13.1022,12.9,13.8799,11.641,2.34M,1.57%
2018-01-22,12.9,14.1599,14.4776,11.66,2.88M,-8.73%
2018-01-21,14.1334,16.1973,16.26,13.05,3.32M,-12.24%
2018-01-20,16.1055,14.9464,16.6501,14.8249,2.62M,7.88%
2018-01-19,14.9297,14.0203,15.4799,13.5019,3.00M,5.59%
2018-01-18,14.1398,14.3,15.9,13.0958,6.70M,0.25%
2018-01-17,14.105,13.0134,15.66,9.4001,9.97M,8.50%
2018-01-16,13,19.4377,19.4377,10,9.93M,-33.12%
2018-01-15,19.4388,20.425,23.23,19.05,2.29M,-4.96%
2018-01-14,20.4541,22.1,22.1,18.2746,1.38M,-7.41%
2018-01-13,22.09,22.3716,23.4967,21.1,1.08M,0.17%
2018-01-12,22.0536,20.7228,24.64,19.2805,2.92M,3.38%
2018-01-11,21.3333,17.5,23,13.9,3.54M,22.04%
2018-01-10,17.48,17.4,17.56,14.6,1.13M,0.46%
2018-01-09,17.4,18,20.61,16.43,1.26M,-3.33%
2018-01-08,18,18.59,19.3,14,2.00M,-3.17%
2018-01-07,18.59,22.6,22.66,18.05,1.38M,-17.74%
2018-01-06,22.6,14.89,23.6,14.7,2.66M,51.88%
2018-01-05,14.88,9.14,16.82,8.97,2.60M,62.80%
2018-01-04,9.14,9.3,9.46,8.56,918.41K,-1.72%
2018-01-03,9.3,8.72,9.47,8.27,926.41K,6.65%
2018-01-02,8.72,8.45,9.11,8.09,1.23M,3.20%
2018-01-01,8.45,8.53,8.7,7.8,642.51K,-0.94%
