date,cur_price,open_price,high_price,low_price,trade_quantity,updown_rate
2018-07-11,0.11222,0.11244,0.11442,0.11035,-,-0.20%
2018-07-10,0.11244,0.11995,0.12177,0.11049,-,-6.26%
2018-07-09,0.11995,0.12084,0.12203,0.11722,-,-0.74%
2018-07-08,0.12084,0.1209,0.12385,0.11866,-,-0.05%
2018-07-07,0.1209,0.11539,0.12288,0.11139,-,4.77%
2018-07-06,0.11539,0.11805,0.12103,0.11317,-,-2.25%
2018-07-05,0.11805,0.11618,0.12413,0.10995,-,1.61%
2018-07-04,0.11618,0.11388,0.13081,0.1123,-,2.02%
2018-07-03,0.11388,0.11908,0.11997,0.00151,-,-4.37%
2018-07-02,0.11908,0.11673,0.12496,0,-,2.01%
2018-07-01,0.11674,0.11297,0.12222,0.10914,-,3.34%
2018-06-30,0.11297,0.10536,0.11345,0.10536,-,7.14%
2018-06-29,0.10545,0.10233,0.10721,0.09271,-,2.87%
2018-06-28,0.1025,0.10736,0.1085,0.10038,-,-4.14%
2018-06-27,0.10693,0.10692,0.11206,0.10125,-,-0.39%
2018-06-26,0.10735,0.11539,0.11555,0.10633,-,-6.91%
2018-06-25,0.11531,0.11269,0.11768,0.10846,-,2.38%
2018-06-24,0.11263,0.11809,0.11847,0.1075,-,-4.49%
2018-06-23,0.11793,0.11447,0.11976,0.11264,-,3.02%
2018-06-22,0.11448,0.13035,0.13048,0.11265,-,-12.17%
2018-06-21,0.13034,0.1329,0.13462,0.12147,-,-1.93%
2018-06-20,0.13291,0.13536,0.13557,0.12643,-,-1.92%
2018-06-19,0.13551,0.13298,0.13799,0.12935,-,1.85%
2018-06-18,0.13304,0.12432,0.1333,0.12308,-,7.10%
2018-06-17,0.12422,0.1241,0.12697,0.11932,-,0.14%
2018-06-16,0.12404,0.12764,0.13076,0.11837,-,-2.77%
2018-06-15,0.12758,0.1347,0.13563,0.12361,-,-5.08%
2018-06-14,0.13441,0.12782,0.14116,0.11924,-,5.16%
2018-06-13,0.12781,0.13176,0.13499,0.11297,-,-2.95%
